ppv	cso_one	cso_two	sens	spec	tp_at_zero	fp_at_zero	tp_at_one	ghost_at_one	fp_at_one	tp_after_one	tp_after_one_with_correct_cso	tp_after_one_with_incorrect_cso	tp_at_two	fp_at_two	ghost_at_two	tp_after_two	fp_after_two	residual_risk_one	cso_likely_elsewhere	total_ghosts_one	residual_risk_two	total_ghosts_two
0.5	0.9	0.4	0.7	0.9	0.5	0.5	0.315	0.04999999999999999	0.5	0.185	0.13500000000000004	0.04999999999999996	0.01399999999999999	0.5	0.04999999999999999	0.171	0.5	0.27007299270072993	0.27027027027027006	0.04999999999999999	0.2548435171385991	0.09999999999999998
0.5	0.9	0.5	1	1	0.5	0.5	0.45	0	0.5	0.04999999999999999	0	0.04999999999999999	0.024999999999999994	0.5	0	0.024999999999999994	0.5	0.09090909090909088	1	0	0.04761904761904761	0
0.5	0.9	0.5	0.9	0.9	0.5	0.5	0.405	0.04999999999999999	0.5	0.09499999999999997	0.04499999999999999	0.04999999999999998	0.022499999999999992	0.5	0.04999999999999999	0.07249999999999998	0.5	0.15966386554621845	0.5263157894736842	0.04999999999999999	0.1266375545851528	0.09999999999999998
0.5	0.9	0.5	0.7	0.9	0.5	0.5	0.315	0.04999999999999999	0.5	0.185	0.13500000000000004	0.04999999999999996	0.017499999999999984	0.5	0.04999999999999999	0.1675	0.5	0.27007299270072993	0.27027027027027006	0.04999999999999999	0.250936329588015	0.09999999999999998
0.5	0.9	0.6	1	1	0.5	0.5	0.45	0	0.5	0.04999999999999999	0	0.04999999999999999	0.029999999999999992	0.5	0	0.019999999999999997	0.5	0.09090909090909088	1	0	0.03846153846153846	0
0.5	0.9	0.6	0.9	0.9	0.5	0.5	0.405	0.04999999999999999	0.5	0.09499999999999997	0.04499999999999999	0.04999999999999998	0.02699999999999999	0.5	0.04999999999999999	0.06799999999999998	0.5	0.15966386554621845	0.5263157894736842	0.04999999999999999	0.1197183098591549	0.09999999999999998
0.5	0.9	0.6	0.7	0.9	0.5	0.5	0.315	0.04999999999999999	0.5	0.185	0.13500000000000004	0.04999999999999996	0.02099999999999998	0.5	0.04999999999999999	0.164	0.5	0.27007299270072993	0.27027027027027006	0.04999999999999999	0.2469879518072289	0.09999999999999998
0.6000000000000001	0.6	0.4	1	1	0.6000000000000001	0.3999999999999999	0.36000000000000004	0	0.3999999999999999	0.24000000000000005	0	0.24000000000000005	0.09600000000000003	0.3999999999999999	0	0.14400000000000002	0.3999999999999999	0.3750000000000001	1	0	0.26470588235294124	0
0.6000000000000001	0.6	0.4	0.9	0.9	0.6000000000000001	0.3999999999999999	0.32400000000000007	0.03999999999999998	0.3999999999999999	0.276	0.036	0.24000000000000002	0.08640000000000002	0.3999999999999999	0.03999999999999998	0.1896	0.3999999999999999	0.40828402366863914	0.8695652173913043	0.03999999999999998	0.3215739484396201	0.07999999999999996
0.6000000000000001	0.6	0.4	0.7	0.9	0.6000000000000001	0.3999999999999999	0.252	0.03999999999999998	0.3999999999999999	0.3480000000000001	0.10800000000000003	0.24000000000000005	0.06720000000000001	0.3999999999999999	0.03999999999999998	0.28080000000000005	0.3999999999999999	0.4652406417112301	0.689655172413793	0.03999999999999998	0.4124559341950647	0.07999999999999996
0.6000000000000001	0.6	0.5	1	1	0.6000000000000001	0.3999999999999999	0.36000000000000004	0	0.3999999999999999	0.24000000000000005	0	0.24000000000000005	0.12000000000000002	0.3999999999999999	0	0.12000000000000002	0.3999999999999999	0.3750000000000001	1	0	0.23076923076923087	0
0.6000000000000001	0.6	0.5	0.9	0.9	0.6000000000000001	0.3999999999999999	0.32400000000000007	0.03999999999999998	0.3999999999999999	0.276	0.036	0.24000000000000002	0.10800000000000001	0.3999999999999999	0.03999999999999998	0.168	0.3999999999999999	0.40828402366863914	0.8695652173913043	0.03999999999999998	0.295774647887324	0.07999999999999996
0.6000000000000001	0.6	0.5	0.7	0.9	0.6000000000000001	0.3999999999999999	0.252	0.03999999999999998	0.3999999999999999	0.3480000000000001	0.10800000000000003	0.24000000000000005	0.084	0.3999999999999999	0.03999999999999998	0.26400000000000007	0.3999999999999999	0.4652406417112301	0.689655172413793	0.03999999999999998	0.3975903614457833	0.07999999999999996
0.6000000000000001	0.6	0.6	1	1	0.6000000000000001	0.3999999999999999	0.36000000000000004	0	0.3999999999999999	0.24000000000000005	0	0.24000000000000005	0.14400000000000002	0.3999999999999999	0	0.09600000000000003	0.3999999999999999	0.3750000000000001	1	0	0.19354838709677427	0
0.6000000000000001	0.6	0.6	0.9	0.9	0.6000000000000001	0.3999999999999999	0.32400000000000007	0.03999999999999998	0.3999999999999999	0.276	0.036	0.24000000000000002	0.12960000000000002	0.3999999999999999	0.03999999999999998	0.1464	0.3999999999999999	0.40828402366863914	0.8695652173913043	0.03999999999999998	0.26793557833089315	0.07999999999999996
0.6000000000000001	0.6	0.6	0.7	0.9	0.6000000000000001	0.3999999999999999	0.252	0.03999999999999998	0.3999999999999999	0.3480000000000001	0.10800000000000003	0.24000000000000005	0.1008	0.3999999999999999	0.03999999999999998	0.2472000000000001	0.3999999999999999	0.4652406417112301	0.689655172413793	0.03999999999999998	0.3819530284301608	0.07999999999999996
0.6000000000000001	0.7	0.4	1	1	0.6000000000000001	0.3999999999999999	0.42000000000000004	0	0.3999999999999999	0.18000000000000005	0	0.18000000000000005	0.07200000000000002	0.3999999999999999	0	0.10800000000000003	0.3999999999999999	0.310344827586207	1	0	0.2125984251968505	0
0.6000000000000001	0.7	0.4	0.9	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.041999999999999996	0.18000000000000005	0.06480000000000002	0.3999999999999999	0.03999999999999998	0.1572	0.3999999999999999	0.35691318327974286	0.810810810810811	0.03999999999999998	0.2821249102656138	0.07999999999999996
0.6000000000000001	0.7	0.4	0.7	0.9	0.6000000000000001	0.3999999999999999	0.294	0.03999999999999998	0.3999999999999999	0.3060000000000001	0.12600000000000003	0.18000000000000008	0.05040000000000002	0.3999999999999999	0.03999999999999998	0.2556000000000001	0.3999999999999999	0.4334277620396602	0.5882352941176471	0.03999999999999998	0.3898718730933498	0.07999999999999996
0.6000000000000001	0.7	0.5	1	1	0.6000000000000001	0.3999999999999999	0.42000000000000004	0	0.3999999999999999	0.18000000000000005	0	0.18000000000000005	0.09000000000000002	0.3999999999999999	0	0.09000000000000002	0.3999999999999999	0.310344827586207	1	0	0.18367346938775517	0
0.6000000000000001	0.7	0.5	0.9	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.041999999999999996	0.18000000000000005	0.08100000000000003	0.3999999999999999	0.03999999999999998	0.14100000000000001	0.3999999999999999	0.35691318327974286	0.810810810810811	0.03999999999999998	0.2606284658040666	0.07999999999999996
0.6000000000000001	0.7	0.5	0.7	0.9	0.6000000000000001	0.3999999999999999	0.294	0.03999999999999998	0.3999999999999999	0.3060000000000001	0.12600000000000003	0.18000000000000008	0.06300000000000003	0.3999999999999999	0.03999999999999998	0.24300000000000008	0.3999999999999999	0.4334277620396602	0.5882352941176471	0.03999999999999998	0.37791601866251956	0.07999999999999996
0.6000000000000001	0.7	0.6	1	1	0.6000000000000001	0.3999999999999999	0.42000000000000004	0	0.3999999999999999	0.18000000000000005	0	0.18000000000000005	0.10800000000000003	0.3999999999999999	0	0.07200000000000002	0.3999999999999999	0.310344827586207	1	0	0.152542372881356	0
0.6000000000000001	0.7	0.6	0.9	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.041999999999999996	0.18000000000000005	0.09720000000000002	0.3999999999999999	0.03999999999999998	0.12480000000000001	0.3999999999999999	0.35691318327974286	0.810810810810811	0.03999999999999998	0.23780487804878053	0.07999999999999996
0.6000000000000001	0.7	0.6	0.7	0.9	0.6000000000000001	0.3999999999999999	0.294	0.03999999999999998	0.3999999999999999	0.3060000000000001	0.12600000000000003	0.18000000000000008	0.07560000000000003	0.3999999999999999	0.03999999999999998	0.23040000000000008	0.3999999999999999	0.4334277620396602	0.5882352941176471	0.03999999999999998	0.3654822335025382	0.07999999999999996
0.6000000000000001	0.8	0.4	1	1	0.6000000000000001	0.3999999999999999	0.4800000000000001	0	0.3999999999999999	0.12	0	0.12	0.048	0.3999999999999999	0	0.072	0.3999999999999999	0.2307692307692308	1	0	0.15254237288135594	0
0.6000000000000001	0.8	0.4	0.9	0.9	0.6000000000000001	0.3999999999999999	0.4320000000000001	0.03999999999999998	0.3999999999999999	0.16799999999999998	0.048	0.11999999999999998	0.043199999999999995	0.3999999999999999	0.03999999999999998	0.1248	0.3999999999999999	0.295774647887324	0.7142857142857143	0.03999999999999998	0.2378048780487805	0.07999999999999996
0.6000000000000001	0.8	0.4	0.7	0.9	0.6000000000000001	0.3999999999999999	0.336	0.03999999999999998	0.3999999999999999	0.26400000000000007	0.14400000000000004	0.12000000000000002	0.033600000000000005	0.3999999999999999	0.03999999999999998	0.23040000000000005	0.3999999999999999	0.3975903614457833	0.45454545454545453	0.03999999999999998	0.36548223350253817	0.07999999999999996
0.6000000000000001	0.8	0.5	1	1	0.6000000000000001	0.3999999999999999	0.4800000000000001	0	0.3999999999999999	0.12	0	0.12	0.06	0.3999999999999999	0	0.06	0.3999999999999999	0.2307692307692308	1	0	0.13043478260869568	0
0.6000000000000001	0.8	0.5	0.9	0.9	0.6000000000000001	0.3999999999999999	0.4320000000000001	0.03999999999999998	0.3999999999999999	0.16799999999999998	0.048	0.11999999999999998	0.05399999999999999	0.3999999999999999	0.03999999999999998	0.11399999999999999	0.3999999999999999	0.295774647887324	0.7142857142857143	0.03999999999999998	0.2217898832684825	0.07999999999999996
0.6000000000000001	0.8	0.5	0.7	0.9	0.6000000000000001	0.3999999999999999	0.336	0.03999999999999998	0.3999999999999999	0.26400000000000007	0.14400000000000004	0.12000000000000002	0.042	0.3999999999999999	0.03999999999999998	0.22200000000000006	0.3999999999999999	0.3975903614457833	0.45454545454545453	0.03999999999999998	0.35691318327974286	0.07999999999999996
0.6000000000000001	0.8	0.6	1	1	0.6000000000000001	0.3999999999999999	0.4800000000000001	0	0.3999999999999999	0.12	0	0.12	0.072	0.3999999999999999	0	0.048	0.3999999999999999	0.2307692307692308	1	0	0.10714285714285716	0
0.6000000000000001	0.8	0.6	0.9	0.9	0.6000000000000001	0.3999999999999999	0.4320000000000001	0.03999999999999998	0.3999999999999999	0.16799999999999998	0.048	0.11999999999999998	0.06479999999999998	0.3999999999999999	0.03999999999999998	0.1032	0.3999999999999999	0.295774647887324	0.7142857142857143	0.03999999999999998	0.20508744038155807	0.07999999999999996
0.6000000000000001	0.8	0.6	0.7	0.9	0.6000000000000001	0.3999999999999999	0.336	0.03999999999999998	0.3999999999999999	0.26400000000000007	0.14400000000000004	0.12000000000000002	0.0504	0.3999999999999999	0.03999999999999998	0.21360000000000007	0.3999999999999999	0.3975903614457833	0.45454545454545453	0.03999999999999998	0.3481095176010432	0.07999999999999996
0.6000000000000001	0.9	0.4	1	1	0.6000000000000001	0.3999999999999999	0.5400000000000001	0	0.3999999999999999	0.05999999999999994	0	0.05999999999999994	0.02399999999999998	0.3999999999999999	0	0.03599999999999996	0.3999999999999999	0.13043478260869557	1	0	0.08256880733944948	0
0.6000000000000001	0.9	0.4	0.9	0.9	0.6000000000000001	0.3999999999999999	0.48600000000000015	0.03999999999999998	0.3999999999999999	0.11399999999999993	0.054	0.059999999999999935	0.02159999999999998	0.3999999999999999	0.03999999999999998	0.09239999999999995	0.3999999999999999	0.22178988326848245	0.526315789473684	0.03999999999999998	0.18765231519090167	0.07999999999999996
0.6000000000000001	0.9	0.4	0.7	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.16200000000000006	0.05999999999999997	0.016799999999999992	0.3999999999999999	0.03999999999999998	0.20520000000000005	0.3999999999999999	0.35691318327974286	0.2702702702702701	0.03999999999999998	0.33906146728354275	0.07999999999999996
0.6000000000000001	0.9	0.5	1	1	0.6000000000000001	0.3999999999999999	0.5400000000000001	0	0.3999999999999999	0.05999999999999994	0	0.05999999999999994	0.02999999999999997	0.3999999999999999	0	0.02999999999999997	0.3999999999999999	0.13043478260869557	1	0	0.06976744186046507	0
0.6000000000000001	0.9	0.5	0.9	0.9	0.6000000000000001	0.3999999999999999	0.48600000000000015	0.03999999999999998	0.3999999999999999	0.11399999999999993	0.054	0.059999999999999935	0.026999999999999972	0.3999999999999999	0.03999999999999998	0.08699999999999997	0.3999999999999999	0.22178988326848245	0.526315789473684	0.03999999999999998	0.1786447638603696	0.07999999999999996
0.6000000000000001	0.9	0.5	0.7	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.16200000000000006	0.05999999999999997	0.020999999999999987	0.3999999999999999	0.03999999999999998	0.20100000000000004	0.3999999999999999	0.35691318327974286	0.2702702702702701	0.03999999999999998	0.33444259567387696	0.07999999999999996
0.6000000000000001	0.9	0.6	1	1	0.6000000000000001	0.3999999999999999	0.5400000000000001	0	0.3999999999999999	0.05999999999999994	0	0.05999999999999994	0.03599999999999996	0.3999999999999999	0	0.02399999999999998	0.3999999999999999	0.13043478260869557	1	0	0.05660377358490563	0
0.6000000000000001	0.9	0.6	0.9	0.9	0.6000000000000001	0.3999999999999999	0.48600000000000015	0.03999999999999998	0.3999999999999999	0.11399999999999993	0.054	0.059999999999999935	0.03239999999999997	0.3999999999999999	0.03999999999999998	0.08159999999999996	0.3999999999999999	0.22178988326848245	0.526315789473684	0.03999999999999998	0.16943521594684383	0.07999999999999996
0.6000000000000001	0.9	0.6	0.7	0.9	0.6000000000000001	0.3999999999999999	0.37800000000000006	0.03999999999999998	0.3999999999999999	0.22200000000000003	0.16200000000000006	0.05999999999999997	0.025199999999999986	0.3999999999999999	0.03999999999999998	0.19680000000000003	0.3999999999999999	0.35691318327974286	0.2702702702702701	0.03999999999999998	0.3297587131367293	0.07999999999999996
0.7	0.6	0.4	1	1	0.7	0.30000000000000004	0.42	0	0.30000000000000004	0.27999999999999997	0	0.27999999999999997	0.11199999999999999	0.30000000000000004	0	0.16799999999999998	0.30000000000000004	0.4827586206896551	1	0	0.3589743589743589	0
0.7	0.6	0.4	0.9	0.9	0.7	0.30000000000000004	0.378	0.03	0.30000000000000004	0.32199999999999995	0.04199999999999999	0.27999999999999997	0.10079999999999999	0.30000000000000004	0.03	0.22119999999999995	0.30000000000000004	0.517684887459807	0.8695652173913044	0.03	0.4244052187260168	0.06
0.7	0.6	0.4	0.7	0.9	0.7	0.30000000000000004	0.294	0.03	0.30000000000000004	0.40599999999999997	0.126	0.27999999999999997	0.07839999999999998	0.30000000000000004	0.03	0.3276	0.30000000000000004	0.575070821529745	0.689655172413793	0.03	0.5219885277246653	0.06
0.7	0.6	0.5	1	1	0.7	0.30000000000000004	0.42	0	0.30000000000000004	0.27999999999999997	0	0.27999999999999997	0.13999999999999999	0.30000000000000004	0	0.13999999999999999	0.30000000000000004	0.4827586206896551	1	0	0.3181818181818181	0
0.7	0.6	0.5	0.9	0.9	0.7	0.30000000000000004	0.378	0.03	0.30000000000000004	0.32199999999999995	0.04199999999999999	0.27999999999999997	0.126	0.30000000000000004	0.03	0.19599999999999995	0.30000000000000004	0.517684887459807	0.8695652173913044	0.03	0.39516129032258057	0.06
0.7	0.6	0.5	0.7	0.9	0.7	0.30000000000000004	0.294	0.03	0.30000000000000004	0.40599999999999997	0.126	0.27999999999999997	0.09799999999999999	0.30000000000000004	0.03	0.308	0.30000000000000004	0.575070821529745	0.689655172413793	0.03	0.506578947368421	0.06
0.7	0.6	0.6	1	1	0.7	0.30000000000000004	0.42	0	0.30000000000000004	0.27999999999999997	0	0.27999999999999997	0.16799999999999998	0.30000000000000004	0	0.11199999999999999	0.30000000000000004	0.4827586206896551	1	0	0.2718446601941747	0
0.7	0.6	0.6	0.9	0.9	0.7	0.30000000000000004	0.378	0.03	0.30000000000000004	0.32199999999999995	0.04199999999999999	0.27999999999999997	0.1512	0.30000000000000004	0.03	0.17079999999999995	0.30000000000000004	0.517684887459807	0.8695652173913044	0.03	0.362786745964316	0.06
0.7	0.6	0.6	0.7	0.9	0.7	0.30000000000000004	0.294	0.03	0.30000000000000004	0.40599999999999997	0.126	0.27999999999999997	0.11759999999999998	0.30000000000000004	0.03	0.2884	0.30000000000000004	0.575070821529745	0.689655172413793	0.03	0.4901427600271923	0.06
0.7	0.7	0.4	1	1	0.7	0.30000000000000004	0.48999999999999994	0	0.30000000000000004	0.21000000000000002	0	0.21000000000000002	0.08400000000000002	0.30000000000000004	0	0.126	0.30000000000000004	0.411764705882353	1	0	0.29577464788732394	0
0.7	0.7	0.4	0.9	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.04899999999999998	0.21000000000000002	0.07560000000000001	0.30000000000000004	0.03	0.1834	0.30000000000000004	0.46332737030411447	0.8108108108108109	0.03	0.3793959453868432	0.06
0.7	0.7	0.4	0.7	0.9	0.7	0.30000000000000004	0.3429999999999999	0.03	0.30000000000000004	0.35700000000000004	0.147	0.21000000000000005	0.05880000000000001	0.30000000000000004	0.03	0.2982	0.30000000000000004	0.54337899543379	0.5882352941176471	0.03	0.49849548645937813	0.06
0.7	0.7	0.5	1	1	0.7	0.30000000000000004	0.48999999999999994	0	0.30000000000000004	0.21000000000000002	0	0.21000000000000002	0.10500000000000001	0.30000000000000004	0	0.10500000000000001	0.30000000000000004	0.411764705882353	1	0	0.25925925925925924	0
0.7	0.7	0.5	0.9	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.04899999999999998	0.21000000000000002	0.09450000000000001	0.30000000000000004	0.03	0.16449999999999998	0.30000000000000004	0.46332737030411447	0.8108108108108109	0.03	0.3541442411194832	0.06
0.7	0.7	0.5	0.7	0.9	0.7	0.30000000000000004	0.3429999999999999	0.03	0.30000000000000004	0.35700000000000004	0.147	0.21000000000000005	0.07350000000000001	0.30000000000000004	0.03	0.28350000000000003	0.30000000000000004	0.54337899543379	0.5882352941176471	0.03	0.4858611825192801	0.06
0.7	0.7	0.6	1	1	0.7	0.30000000000000004	0.48999999999999994	0	0.30000000000000004	0.21000000000000002	0	0.21000000000000002	0.126	0.30000000000000004	0	0.08400000000000002	0.30000000000000004	0.411764705882353	1	0	0.21875	0
0.7	0.7	0.6	0.9	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.04899999999999998	0.21000000000000002	0.1134	0.30000000000000004	0.03	0.1456	0.30000000000000004	0.46332737030411447	0.8108108108108109	0.03	0.3267504488330341	0.06
0.7	0.7	0.6	0.7	0.9	0.7	0.30000000000000004	0.3429999999999999	0.03	0.30000000000000004	0.35700000000000004	0.147	0.21000000000000005	0.08820000000000001	0.30000000000000004	0.03	0.26880000000000004	0.30000000000000004	0.54337899543379	0.5882352941176471	0.03	0.47257383966244726	0.06
0.7	0.8	0.4	1	1	0.7	0.30000000000000004	0.5599999999999999	0	0.30000000000000004	0.14	0	0.14	0.05600000000000001	0.30000000000000004	0	0.084	0.30000000000000004	0.3181818181818182	1	0	0.21874999999999997	0
0.7	0.8	0.4	0.9	0.9	0.7	0.30000000000000004	0.504	0.03	0.30000000000000004	0.19599999999999995	0.05599999999999998	0.13999999999999996	0.050399999999999986	0.30000000000000004	0.03	0.14559999999999995	0.30000000000000004	0.39516129032258057	0.7142857142857142	0.03	0.326750448833034	0.06
0.7	0.8	0.4	0.7	0.9	0.7	0.30000000000000004	0.39199999999999996	0.03	0.30000000000000004	0.308	0.168	0.13999999999999999	0.03919999999999999	0.30000000000000004	0.03	0.2688	0.30000000000000004	0.506578947368421	0.45454545454545453	0.03	0.47257383966244726	0.06
0.7	0.8	0.5	1	1	0.7	0.30000000000000004	0.5599999999999999	0	0.30000000000000004	0.14	0	0.14	0.07	0.30000000000000004	0	0.07	0.30000000000000004	0.3181818181818182	1	0	0.18918918918918917	0
0.7	0.8	0.5	0.9	0.9	0.7	0.30000000000000004	0.504	0.03	0.30000000000000004	0.19599999999999995	0.05599999999999998	0.13999999999999996	0.06299999999999999	0.30000000000000004	0.03	0.13299999999999995	0.30000000000000004	0.39516129032258057	0.7142857142857142	0.03	0.3071593533487297	0.06
0.7	0.8	0.5	0.7	0.9	0.7	0.30000000000000004	0.39199999999999996	0.03	0.30000000000000004	0.308	0.168	0.13999999999999999	0.048999999999999995	0.30000000000000004	0.03	0.259	0.30000000000000004	0.506578947368421	0.45454545454545453	0.03	0.46332737030411447	0.06
0.7	0.8	0.6	1	1	0.7	0.30000000000000004	0.5599999999999999	0	0.30000000000000004	0.14	0	0.14	0.084	0.30000000000000004	0	0.05600000000000001	0.30000000000000004	0.3181818181818182	1	0	0.15730337078651685	0
0.7	0.8	0.6	0.9	0.9	0.7	0.30000000000000004	0.504	0.03	0.30000000000000004	0.19599999999999995	0.05599999999999998	0.13999999999999996	0.07559999999999999	0.30000000000000004	0.03	0.12039999999999997	0.30000000000000004	0.39516129032258057	0.7142857142857142	0.03	0.28639391056137004	0.06
0.7	0.8	0.6	0.7	0.9	0.7	0.30000000000000004	0.39199999999999996	0.03	0.30000000000000004	0.308	0.168	0.13999999999999999	0.05879999999999999	0.30000000000000004	0.03	0.2492	0.30000000000000004	0.506578947368421	0.45454545454545453	0.03	0.4537509104151493	0.06
0.7	0.9	0.4	1	1	0.7	0.30000000000000004	0.63	0	0.30000000000000004	0.06999999999999995	0	0.06999999999999995	0.027999999999999983	0.30000000000000004	0	0.04199999999999997	0.30000000000000004	0.18918918918918906	1	0	0.12280701754385955	0
0.7	0.9	0.4	0.9	0.9	0.7	0.30000000000000004	0.5670000000000001	0.03	0.30000000000000004	0.1329999999999999	0.06299999999999999	0.06999999999999991	0.02519999999999997	0.30000000000000004	0.03	0.10779999999999992	0.30000000000000004	0.30715935334872957	0.526315789473684	0.03	0.26434526728788604	0.06
0.7	0.9	0.4	0.7	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.18900000000000003	0.06999999999999998	0.019599999999999996	0.30000000000000004	0.03	0.2394	0.30000000000000004	0.46332737030411447	0.2702702702702702	0.03	0.4438264738598442	0.06
0.7	0.9	0.5	1	1	0.7	0.30000000000000004	0.63	0	0.30000000000000004	0.06999999999999995	0	0.06999999999999995	0.034999999999999976	0.30000000000000004	0	0.034999999999999976	0.30000000000000004	0.18918918918918906	1	0	0.10447761194029843	0
0.7	0.9	0.5	0.9	0.9	0.7	0.30000000000000004	0.5670000000000001	0.03	0.30000000000000004	0.1329999999999999	0.06299999999999999	0.06999999999999991	0.03149999999999996	0.30000000000000004	0.03	0.10149999999999994	0.30000000000000004	0.30715935334872957	0.526315789473684	0.03	0.25280199252801977	0.06
0.7	0.9	0.5	0.7	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.18900000000000003	0.06999999999999998	0.02449999999999999	0.30000000000000004	0.03	0.23450000000000001	0.30000000000000004	0.46332737030411447	0.2702702702702702	0.03	0.4387277829747427	0.06
0.7	0.9	0.6	1	1	0.7	0.30000000000000004	0.63	0	0.30000000000000004	0.06999999999999995	0	0.06999999999999995	0.04199999999999997	0.30000000000000004	0	0.027999999999999983	0.30000000000000004	0.18918918918918906	1	0	0.08536585365853654	0
0.7	0.9	0.6	0.9	0.9	0.7	0.30000000000000004	0.5670000000000001	0.03	0.30000000000000004	0.1329999999999999	0.06299999999999999	0.06999999999999991	0.03779999999999995	0.30000000000000004	0.03	0.09519999999999995	0.30000000000000004	0.30715935334872957	0.526315789473684	0.03	0.2408906882591092	0.06
0.7	0.9	0.6	0.7	0.9	0.7	0.30000000000000004	0.44099999999999995	0.03	0.30000000000000004	0.259	0.18900000000000003	0.06999999999999998	0.02939999999999999	0.30000000000000004	0.03	0.22960000000000003	0.30000000000000004	0.46332737030411447	0.2702702702702702	0.03	0.4335347432024169	0.06
